filed_date,period_date,insider_name,title,transaction_code,transaction_type,shares,price_per_share,total_value
2026-05-28,2026-05-26,Klein Frank,Chief Operations Officer,S,Sale,12915.0,142.355,1838514.82
2026-05-28,2026-05-26,Klein Frank,Chief Operations Officer,S,Sale,17288.0,143.2433,2476390.17
2026-05-22,2026-05-20,Slusky Alexander R,Director,A,Award,2482.0,0.0,
2026-05-22,2026-05-20,Saintil Merline,Director,A,Award,2482.0,0.0,
2026-05-22,2026-05-20,Possenriede Kenneth R,Director,A,Award,2482.0,0.0,
2026-05-22,2026-05-20,Olson Jon A,Director,A,Award,2482.0,0.0,
2026-05-22,2026-05-20,Frank Edward H.,Director,A,Award,2482.0,0.0,
2026-05-22,2026-05-20,Armagno Nina,Director,A,Award,2482.0,0.0,
2026-05-14,2026-05-12,Slusky Alexander R,Director,G,Gift,10000.0,0.0,
2026-05-14,2026-05-12,Slusky Alexander R,Director,S,Sale,30000.0,115.05,3451500.0
2026-05-14,2026-05-12,Slusky Alexander R,Director,S,Sale,25000.0,118.75,2968750.0
2026-05-14,2026-05-12,Slusky Alexander R,Director,S,Sale,20000.0,119.3571,2387142.0
2026-05-14,2026-05-12,Slusky Alexander R,Director,S,Sale,25000.0,120.0097,3000242.5
