date,close_price,volume
2026-03-25,11.524730682373047,37746100
2026-03-26,11.455601692199707,28517600
2026-03-27,11.22846508026123,33064600
2026-03-30,11.070456504821777,41459900
2026-03-31,11.39634895324707,38287900
2026-04-01,11.534605979919434,33991700
2026-04-02,11.455601692199707,31109100
2026-04-06,11.465476989746094,24374600
2026-04-07,11.376598358154297,41991600
2026-04-08,12.028382301330566,58140000
2026-04-09,12.087635040283203,32576200
2026-04-10,11.97900390625,28362700
2026-04-13,12.008630752563477,32688600
2026-04-14,12.55178451538086,50232200
2026-04-15,12.55178451538086,39926500
2026-04-16,12.285144805908203,37407700
2026-04-17,12.709792137145996,45735000
2026-04-20,12.709792137145996,26029000
2026-04-21,12.620912551879883,32210000
2026-04-22,12.472780227661133,23958300
2026-04-23,12.324646949768066,30844500
2026-04-24,12.225892066955566,35043500
2026-04-27,12.334522247314453,35098200
2026-04-28,12.24564266204834,44278000
2026-04-29,12.087635040283203,48672800
2026-04-30,11.92962646484375,80557900
2026-05-01,11.73211669921875,52880500
2026-05-04,11.356846809387207,51014800
2026-05-05,11.54448127746582,42262100
2026-05-06,12.018506050109863,52111200
2026-05-07,12.028382301330566,38986700
2026-05-08,12.166638374328613,38453500
2026-05-11,11.90000057220459,48850800
2026-05-12,11.989999771118164,42165300
2026-05-13,13.569999694824219,216261200
2026-05-14,14.479999542236328,187021600
2026-05-15,13.399999618530273,108272300
2026-05-18,13.029999732971191,69708800
2026-05-19,13.0600004196167,41418200
2026-05-20,13.220000267028809,42349000
2026-05-21,13.670000076293945,72523100
2026-05-22,14.930000305175781,109712200
2026-05-26,15.319999694824219,90423300
2026-05-27,15.880000114440918,89234100
2026-05-28,16.649999618530273,98577300
2026-05-29,17.440000534057617,154228200
2026-06-01,16.6299991607666,97586400
2026-06-02,16.149999618530273,72847500
2026-06-03,15.710000038146973,59298500
2026-06-04,15.34000015258789,50079400
2026-06-05,14.899999618530273,65372100
2026-06-08,15.0,33038300
2026-06-09,14.949999809265137,51032600
2026-06-10,14.300000190734863,50776700
2026-06-11,14.710000038146973,47657200
2026-06-12,14.84000015258789,42162200
2026-06-15,14.770000457763672,48551900
2026-06-16,14.40999984741211,47490000
2026-06-17,13.960000038146973,43099800
2026-06-18,14.0600004196167,88711700
2026-06-22,14.109999656677246,66738100
