date,close_price,volume
2026-03-25,52.510135650634766,13427100
2026-03-26,51.60820770263672,14486700
2026-03-27,50.91441345214844,13077800
2026-03-30,50.78556823730469,16869200
2026-03-31,52.35155487060547,36422800
2026-04-01,44.23419189453125,114225700
2026-04-02,43.798091888427734,63242600
2026-04-06,43.63951110839844,26999600
2026-04-07,42.31139373779297,38253000
2026-04-08,42.747493743896484,29462900
2026-04-09,43.609779357910156,24147400
2026-04-10,42.24201583862305,26094800
2026-04-13,42.52944564819336,21236700
2026-04-14,43.808006286621094,22554100
2026-04-15,45.03700637817383,31523500
2026-04-16,45.294700622558594,21766300
2026-04-17,45.62177276611328,31290400
2026-04-20,46.06778335571289,19003100
2026-04-21,45.978580474853516,22194000
2026-04-22,45.274879455566406,17985200
2026-04-23,44.38285827636719,17457500
2026-04-24,44.29365539550781,15885000
2026-04-27,44.73966598510742,14583100
2026-04-28,44.63064193725586,12426000
2026-04-29,43.99631881713867,13329700
2026-04-30,43.96658706665039,21679500
2026-05-01,44.00623321533203,11562800
2026-05-04,42.707847595214844,33272400
2026-05-05,42.67811584472656,18589700
2026-05-06,43.490840911865234,19406700
2026-05-07,44.01613998413086,17177700
2026-05-08,43.74853515625,17357100
2026-05-11,42.01405715942383,24863800
2026-05-12,41.97441101074219,21271300
2026-05-13,41.964500427246094,21325200
2026-05-14,41.6473388671875,19146900
2026-05-15,41.50857925415039,26172600
2026-05-18,42.19245910644531,18694900
2026-05-19,42.04378890991211,22957900
2026-05-20,43.798091888427734,27060200
2026-05-21,43.99631881713867,18428100
2026-05-22,44.273834228515625,14905100
2026-05-26,44.541439056396484,18667600
2026-05-27,45.57221603393555,24251900
2026-05-28,46.94989013671875,22871300
2026-05-29,45.81999969482422,38949100
2026-06-01,45.93000030517578,26885100
2026-06-02,43.72999954223633,28345000
2026-06-03,43.810001373291016,18940500
2026-06-04,43.619998931884766,17350900
2026-06-05,42.97999954223633,18406500
2026-06-08,43.22999954223633,18192000
2026-06-09,44.650001525878906,21505800
2026-06-10,43.959999084472656,15335600
2026-06-11,45.959999084472656,16647500
2026-06-12,44.93000030517578,16524300
2026-06-15,45.20000076293945,14345100
2026-06-16,45.040000915527344,19591400
2026-06-17,44.189998626708984,20859700
2026-06-18,45.20000076293945,32320300
2026-06-22,43.189998626708984,25864500
