date,close_price,volume
2026-03-25,9.34000015258789,2708900
2026-03-26,8.949999809265137,3071400
2026-03-27,8.449999809265137,3942800
2026-03-30,8.09000015258789,4152600
2026-03-31,8.140000343322754,5998600
2026-04-01,8.020000457763672,2793600
2026-04-02,7.699999809265137,4662700
2026-04-06,7.96999979019165,2798600
2026-04-07,7.980000019073486,2373400
2026-04-08,8.420000076293945,3730100
2026-04-09,8.539999961853027,2307800
2026-04-10,8.119999885559082,3450300
2026-04-13,8.109999656677246,2774100
2026-04-14,8.390000343322754,3304100
2026-04-15,8.6899995803833,2962300
2026-04-16,8.640000343322754,2006000
2026-04-17,8.84000015258789,2465400
2026-04-20,8.670000076293945,2842700
2026-04-21,8.489999771118164,3960500
2026-04-22,8.449999809265137,3523200
2026-04-23,8.149999618530273,3580300
2026-04-24,8.220000267028809,1788700
2026-04-27,8.069999694824219,2656600
2026-04-28,7.920000076293945,3290000
2026-04-29,7.96999979019165,2865500
2026-04-30,7.929999828338623,2817400
2026-05-01,8.039999961853027,3114200
2026-05-04,8.029999732971191,3502900
2026-05-05,8.100000381469727,3629500
2026-05-06,9.359999656677246,16483000
2026-05-07,9.229999542236328,9197500
2026-05-08,10.109999656677246,13354000
2026-05-11,9.5,10343100
2026-05-12,9.619999885559082,6136000
2026-05-13,9.229999542236328,5174300
2026-05-14,9.350000381469727,4610200
2026-05-15,9.0600004196167,4070800
2026-05-18,8.930000305175781,4837300
2026-05-19,8.899999618530273,2988800
2026-05-20,9.270000457763672,4949600
2026-05-21,8.979999542236328,3592900
2026-05-22,9.210000038146973,4424800
2026-05-26,10.460000038146973,8324000
2026-05-27,11.09000015258789,9799900
2026-05-28,10.319999694824219,7442200
2026-05-29,10.970000267028809,7154000
2026-06-01,10.510000228881836,4682700
2026-06-02,10.210000038146973,4653000
2026-06-03,10.199999809265137,3090600
2026-06-04,10.1899995803833,5248600
2026-06-05,9.489999771118164,4583800
2026-06-08,8.619999885559082,6864200
2026-06-09,8.670000076293945,4589800
2026-06-10,8.5600004196167,3098800
2026-06-11,9.029999732971191,3573400
2026-06-12,8.880000114440918,2591600
2026-06-15,9.210000038146973,3573000
2026-06-16,9.199999809265137,4168400
2026-06-17,9.5,3901700
2026-06-18,9.130000114440918,9458300
2026-06-22,9.0,3706400
