filed_date,period_date,insider_name,title,transaction_code,transaction_type,shares,price_per_share,total_value
2026-06-10,2026-06-10,Erlinger Joseph M.,"President, McDonald's USA",M,Option exercise,5252.0,157.79,828713.08
2026-06-10,2026-06-10,Erlinger Joseph M.,"President, McDonald's USA",S,Sale,5252.0,284.32,1493248.64
2026-06-01,2026-05-28,Ralls-Morrison Desiree,"EVP, Chief Legal Officer",S,Sale,2763.0,278.36,769108.68
2026-05-27,2026-05-26,Erlinger Joseph M.,"President, McDonald's USA",S,Sale,333.0,280.11,93276.63
2026-04-23,2026-04-23,Erlinger Joseph M.,"President, McDonald's USA",S,Sale,333.0,302.72,100805.76
2026-04-13,2026-04-10,Erlinger Joseph M.,"President, McDonald's USA",M,Option exercise,2626.0,157.79,414356.54
2026-04-13,2026-04-10,Erlinger Joseph M.,"President, McDonald's USA",S,Sale,2626.0,307.0,806182.0
