date,close_price,volume
2026-03-25,16.559999465942383,45542800
2026-03-26,15.869999885559082,59196200
2026-03-27,15.229999542236328,54978600
2026-03-30,15.149999618530273,61936600
2026-03-31,15.880000114440918,51654300
2026-04-01,15.630000114440918,57772600
2026-04-02,15.850000381469727,53233600
2026-04-06,16.270000457763672,42632700
2026-04-07,16.110000610351562,41359100
2026-04-08,16.489999771118164,64323300
2026-04-09,16.270000457763672,43999800
2026-04-10,16.219999313354492,31786000
2026-04-13,17.049999237060547,50542200
2026-04-14,17.90999984741211,57502600
2026-04-15,18.790000915527344,71398000
2026-04-16,19.030000686645508,72544300
2026-04-17,19.43000030517578,73610400
2026-04-20,19.5,52582100
2026-04-21,18.829999923706055,65672700
2026-04-22,19.059999465942383,45964800
2026-04-23,18.31999969482422,51760700
2026-04-24,18.440000534057617,41206300
2026-04-27,18.760000228881836,47554300
2026-04-28,18.360000610351562,67972700
2026-04-29,15.524999618530273,200480800
2026-04-30,16.100000381469727,94742400
2026-05-01,16.43000030517578,79288500
2026-05-04,16.200000762939453,66311900
2026-05-05,16.020000457763672,53952900
2026-05-06,16.299999237060547,55998000
2026-05-07,16.0,58428800
2026-05-08,15.75,55866400
2026-05-11,16.260000228881836,70912400
2026-05-12,15.899999618530273,62891600
2026-05-13,15.3100004196167,59964500
2026-05-14,16.020000457763672,68804300
2026-05-15,15.609999656677246,50125000
2026-05-18,15.710000038146973,66933500
2026-05-19,15.229999542236328,63763200
2026-05-20,15.6899995803833,44624100
2026-05-21,15.649999618530273,48956400
2026-05-22,15.619999885559082,58168200
2026-05-26,15.979999542236328,80583400
2026-05-27,16.170000076293945,66232300
2026-05-28,16.969999313354492,69767900
2026-05-29,18.219999313354492,150700700
2026-06-01,18.579999923706055,96709700
2026-06-02,17.739999771118164,77220100
2026-06-03,16.68000030517578,74026300
2026-06-04,17.149999618530273,61361000
2026-06-05,16.030000686645508,81749100
2026-06-08,16.5,79276100
2026-06-09,16.469999313354492,79913900
2026-06-10,15.869999885559082,86446300
2026-06-11,16.670000076293945,68062000
2026-06-12,16.579999923706055,50311700
2026-06-15,17.1299991607666,76628800
2026-06-16,17.709999084472656,106005600
2026-06-17,17.420000076293945,122836000
2026-06-18,17.90999984741211,80961100
2026-06-22,17.100000381469727,75634800
