date,close_price,volume
2026-03-25,15.140000343322754,27814300
2026-03-26,14.40999984741211,20765700
2026-03-27,13.319999694824219,26114700
2026-03-30,12.899999618530273,26504600
2026-03-31,14.039999961853027,26696000
2026-04-01,13.5,22742200
2026-04-02,14.1899995803833,25642900
2026-04-06,14.199999809265137,16002400
2026-04-07,13.84000015258789,20967000
2026-04-08,14.529999732971191,24859100
2026-04-09,14.3100004196167,20875900
2026-04-10,14.680000305175781,17339900
2026-04-13,15.130000114440918,16907500
2026-04-14,16.8700008392334,56976100
2026-04-15,19.110000610351562,77175300
2026-04-16,19.450000762939453,62582300
2026-04-17,19.809999465942383,40352800
2026-04-20,19.639999389648438,37783100
2026-04-21,18.25,35942000
2026-04-22,18.3799991607666,34076000
2026-04-23,16.860000610351562,27598800
2026-04-24,16.610000610351562,19593900
2026-04-27,16.90999984741211,18203500
2026-04-28,16.389999389648438,17554300
2026-04-29,16.079999923706055,21490000
2026-04-30,17.450000762939453,25523300
2026-05-01,17.5,16601500
2026-05-04,17.700000762939453,27828800
2026-05-05,18.270000457763672,24574700
2026-05-06,20.09000015258789,35257900
2026-05-07,18.34000015258789,25537300
2026-05-08,18.940000534057617,18261100
2026-05-11,20.510000228881836,44620300
2026-05-12,19.06999969482422,49520600
2026-05-13,18.415000915527344,27158600
2026-05-14,19.270000457763672,33827800
2026-05-15,17.850000381469727,27061900
2026-05-18,16.6200008392334,31095700
2026-05-19,15.960000038146973,20581400
2026-05-20,16.8799991607666,27194100
2026-05-21,22.040000915527344,148238500
2026-05-22,26.420000076293945,204233200
2026-05-26,25.065000534057617,89078700
2026-05-27,24.6200008392334,56481100
2026-05-28,27.030000686645508,86061200
2026-05-29,25.540000915527344,61186100
2026-06-01,25.6299991607666,70028400
2026-06-02,26.8799991607666,74159600
2026-06-03,24.094999313354492,78372500
2026-06-04,24.15999984741211,48003300
2026-06-05,20.68000030517578,50337900
2026-06-08,21.764999389648438,35468700
2026-06-09,19.690000534057617,49060800
2026-06-10,19.44499969482422,32632200
2026-06-11,20.6299991607666,46720800
2026-06-12,20.979999542236328,34662800
2026-06-15,22.700000762939453,44900900
2026-06-16,20.639999389648438,33373900
2026-06-17,20.2450008392334,25801800
2026-06-18,21.360000610351562,35772800
2026-06-22,21.3799991607666,38322300
