date,close_price,volume,volume_anomaly
2026-03-30,57.380001068115234,21933500,0
2026-03-31,64.22000122070312,26607400,0
2026-04-01,65.5199966430664,27157200,0
2026-04-02,67.7300033569336,32670600,0
2026-04-06,67.66999816894531,22351800,0
2026-04-07,66.31999969482422,25396300,0
2026-04-08,69.08000183105469,26863800,0
2026-04-09,66.73999786376953,17250900,0
2026-04-10,68.05000305175781,18621000,0
2026-04-13,70.62000274658203,17994700,0
2026-04-14,72.22000122070312,22643000,0
2026-04-15,73.5999984741211,23568700,0
2026-04-16,82.93000030517578,41014200,1
2026-04-17,84.80000305175781,26066300,0
2026-04-20,89.45999908447266,28827400,0
2026-04-21,86.63999938964844,27450400,0
2026-04-22,90.04000091552734,21474400,0
2026-04-23,84.5999984741211,22664100,0
2026-04-24,79.68000030517578,22130400,0
2026-04-27,82.29000091552734,19386300,0
2026-04-28,78.58999633789062,14379700,0
2026-04-29,77.0199966430664,17751400,0
2026-04-30,82.51000213623047,17604200,0
2026-05-01,78.80999755859375,16378800,0
2026-05-04,80.30999755859375,16241300,0
2026-05-05,78.76000213623047,17126000,0
2026-05-06,84.6500015258789,19779200,0
2026-05-07,78.58000183105469,22942900,0
2026-05-08,105.47000122070312,79927300,1
2026-05-11,117.3499984741211,54779700,1
2026-05-12,117.55999755859375,34195200,0
2026-05-13,124.1500015258789,26587400,0
2026-05-14,132.5500030517578,25324100,0
2026-05-15,124.7699966430664,22469100,0
2026-05-18,131.16000366210938,32319500,0
2026-05-19,127.30999755859375,30076900,0
2026-05-20,134.27999877929688,24347700,0
2026-05-21,125.44999694824219,30826400,0
2026-05-22,135.75999450683594,32970700,0
2026-05-26,143.1999969482422,32920000,0
2026-05-27,150.22999572753906,29193300,0
2026-05-28,148.02999877929688,20458600,0
2026-05-29,143.47999572753906,34878600,0
2026-06-01,122.38999938964844,37294600,0
2026-06-02,123.31999969482422,19498000,0
2026-06-03,114.69999694824219,21579800,0
2026-06-04,119.94999694824219,24826300,0
2026-06-05,110.08000183105469,21477400,0
2026-06-08,113.6500015258789,13433200,0
2026-06-09,108.2300033569336,23730200,0
2026-06-10,105.05000305175781,13000800,0
2026-06-11,114.77999877929688,26119300,0
2026-06-12,102.38999938964844,62987600,1
2026-06-15,109.25,28928300,0
2026-06-16,104.62999725341797,27885000,0
2026-06-17,107.9800033569336,28723000,0
2026-06-18,107.23999786376953,70326000,1
2026-06-22,100.29000091552734,27782000,0
2026-06-23,95.12000274658203,22306700,0
2026-06-24,85.41000366210938,26770900,0
2026-06-25,80.69000244140625,26903000,0
