date,close_price,volume
2026-03-25,92.27999877929688,29545600
2026-03-26,93.31999969482422,59522000
2026-03-27,93.43000030517578,44590700
2026-03-30,92.97000122070312,32375100
2026-03-31,96.1500015258789,54270000
2026-04-01,95.55000305175781,30439300
2026-04-02,98.66000366210938,37068000
2026-04-06,98.93000030517578,37029300
2026-04-07,98.81999969482422,25016700
2026-04-08,99.38999938964844,30957600
2026-04-09,102.05000305175781,35087800
2026-04-10,103.01000213623047,25769900
2026-04-13,103.16000366210938,26042800
2026-04-14,106.27999877929688,40534900
2026-04-15,107.70999908447266,38023700
2026-04-16,107.79000091552734,64928300
2026-04-17,97.30999755859375,125958700
2026-04-20,94.83000183105469,63298300
2026-04-21,92.58000183105469,61962300
2026-04-22,93.23999786376953,33694300
2026-04-23,92.81999969482422,36851700
2026-04-24,92.44000244140625,32553200
2026-04-27,91.37000274658203,29707400
2026-04-28,92.2699966430664,33418100
2026-04-29,92.12000274658203,26122100
2026-04-30,93.61000061035156,40923000
2026-05-01,92.05999755859375,30406900
2026-05-04,91.0199966430664,25928800
2026-05-05,87.88999938964844,51961300
2026-05-06,88.2699966430664,41932400
2026-05-07,88.25,30627600
2026-05-08,87.48999786376953,36215100
2026-05-11,85.44999694824219,40556500
2026-05-12,87.66000366210938,43556600
2026-05-13,87.55999755859375,30823500
2026-05-14,86.94000244140625,29408300
2026-05-15,87.0199966430664,32335700
2026-05-18,89.6500015258789,35800500
2026-05-19,89.33000183105469,34545700
2026-05-20,88.08999633789062,23463400
2026-05-21,89.30000305175781,28613900
2026-05-22,88.5999984741211,23847200
2026-05-26,87.68000030517578,24014500
2026-05-27,87.3499984741211,22569500
2026-05-28,86.36000061035156,38803800
2026-05-29,86.0199966430664,39793600
2026-06-01,85.8499984741211,32747200
2026-06-02,83.33000183105469,42947200
2026-06-03,81.5199966430664,36714700
2026-06-04,81.55999755859375,39338800
2026-06-05,82.18000030517578,43474100
2026-06-08,82.63999938964844,33056700
2026-06-09,81.41000366210938,34787200
2026-06-10,82.0,36304600
2026-06-11,81.2699966430664,33417600
2026-06-12,80.33999633789062,35309700
2026-06-15,81.66999816894531,36430800
2026-06-16,78.72000122070312,65054000
2026-06-17,76.95999908447266,50338800
2026-06-18,77.37999725341797,91920400
2026-06-22,72.87999725341797,82203300
