date,close_price,volume,volume_anomaly
2026-03-25,203.2880401611328,8865000,0
2026-03-26,205.90408325195312,11085600,0
2026-03-27,209.23358154296875,13907800,0
2026-03-30,208.79759216308594,10409000,0
2026-03-31,205.02215576171875,17403900,0
2026-04-01,195.61830139160156,23051900,0
2026-04-02,197.1641387939453,11528000,0
2026-04-06,197.0551300048828,8245700,0
2026-04-07,199.71080017089844,11672600,0
2026-04-08,191.13931274414062,17195400,0
2026-04-09,188.6322784423828,11634000,0
2026-04-10,186.83871459960938,11151400,0
2026-04-13,190.03939819335938,12000200,0
2026-04-14,185.32260131835938,12111000,0
2026-04-15,183.23175048828125,8661600,0
2026-04-16,186.4423370361328,8013200,0
2026-04-17,182.32009887695312,15720600,0
2026-04-20,181.58680725097656,9661100,0
2026-04-21,184.2920379638672,9799000,0
2026-04-22,184.6289520263672,8708300,0
2026-04-23,185.8973388671875,6684700,0
2026-04-24,183.52902221679688,9626700,0
2026-04-27,183.10292053222656,10836600,0
2026-04-28,186.6504364013672,10754900,0
2026-04-29,190.47540283203125,8644600,0
2026-04-30,191.55551147460938,11748600,0
2026-05-01,188.89984130859375,10435900,0
2026-05-04,190.53485107421875,8229500,0
2026-05-05,190.89158630371094,5642800,0
2026-05-06,183.47947692871094,11082900,0
2026-05-07,180.84361267089844,12194000,0
2026-05-08,179.9716033935547,13053000,0
2026-05-11,183.06329345703125,12042100,0
2026-05-12,184.26229858398438,8995100,0
2026-05-13,184.31185913085938,7554700,0
2026-05-14,184.946044921875,6222400,0
2026-05-15,189.36557006835938,11210800,0
2026-05-18,194.33999633789062,9869700,0
2026-05-19,197.25,11819200,0
2026-05-20,191.3300018310547,14564900,0
2026-05-21,191.00999450683594,9051200,0
2026-05-22,191.42999267578125,7209600,0
2026-05-26,184.7100067138672,14264600,0
2026-05-27,182.39999389648438,9442800,0
2026-05-28,183.02999877929688,8725400,0
2026-05-29,182.4600067138672,13886500,0
2026-06-01,185.8300018310547,8850500,0
2026-06-02,187.5500030517578,6549800,0
2026-06-03,189.7100067138672,7983700,0
2026-06-04,188.35000610351562,5163200,0
2026-06-05,187.30999755859375,6310900,0
2026-06-08,189.24000549316406,6113000,0
2026-06-09,186.75999450683594,8469900,0
2026-06-10,189.8000030517578,10041800,0
2026-06-11,185.82000732421875,9274100,0
2026-06-12,187.22000122070312,8703400,0
2026-06-15,180.39999389648438,10184900,0
2026-06-16,180.11000061035156,6663500,0
2026-06-17,177.5800018310547,8430000,0
2026-06-18,173.6300048828125,19146100,1
2026-06-22,175.05999755859375,11108900,0
