filed_date,period_date,insider_name,title,transaction_code,transaction_type,shares,price_per_share,total_value
2026-04-15,2026-04-13,Robinson Mark Haymond,General Counsel and Secretary,S,Sale,3912.0,23.189,90715.37
2026-04-03,2026-04-01,Moore Daniel William,PFO and PAO,S,Sale,7210.0,22.9445,165429.85
2026-04-03,2026-04-01,Moore Daniel William,PFO and PAO,A,Award,21196.0,23.59,500013.64
2026-04-03,2026-04-01,Robinson Mark Haymond,General Counsel and Secretary,S,Sale,7209.0,22.9445,165406.9
2026-04-03,2026-04-01,Robinson Mark Haymond,General Counsel and Secretary,A,Award,21196.0,23.59,500013.64
