filed_date,period_date,insider_name,title,transaction_code,transaction_type,shares,price_per_share,total_value
2026-04-20,2026-04-16,Bhatt Baiju,Director,S,Sale,1500.0,88.3626,132543.9
2026-04-17,2026-04-15,Verma Shiv,Chief Financial Officer,S,Sale,1571.0,85.6497,134555.68
2026-04-17,2026-04-15,Verma Shiv,Chief Financial Officer,S,Sale,465.0,87.3632,40623.89
2026-04-17,2026-04-15,Verma Shiv,Chief Financial Officer,S,Sale,2100.0,86.7662,182209.02
2026-04-17,2026-04-15,Verma Shiv,Chief Financial Officer,S,Sale,700.0,84.6686,59268.02
2026-04-17,2026-04-15,Quirk Steven M.,Chief Brokerage Officer,S,Sale,8540.0,84.93,725302.2
2026-04-17,2026-04-15,Verma Shiv,Chief Financial Officer,S,Sale,600.0,83.4333,50059.98
2026-04-08,2026-04-06,Tenev Vladimir,Chief Executive Officer,C,C,375000.0,,
2026-04-08,2026-04-06,Tenev Vladimir,Chief Executive Officer,S,Sale,182667.0,69.5343,12701621.98
2026-04-08,2026-04-06,Tenev Vladimir,Chief Executive Officer,S,Sale,192333.0,70.1184,13486082.23
2026-04-08,2026-04-06,Pinner Jeffrey Tsvi,Chief Technology Officer,S,Sale,3035.0,69.5468,211074.54
2026-04-08,2026-04-06,Pinner Jeffrey Tsvi,Chief Technology Officer,S,Sale,2800.0,70.1786,196500.08
2026-04-08,2026-04-06,Gallagher Daniel Martin Jr,Chief Legal Officer,S,Sale,5403.0,69.5674,375872.66
2026-04-08,2026-04-06,Gallagher Daniel Martin Jr,Chief Legal Officer,S,Sale,4597.0,70.1715,322578.39
2026-04-02,2026-04-01,Treseder Oluwadara Johnson,Director,M,Option exercise,800.0,,
2026-04-02,2026-04-01,Loop Paula,Director,M,Option exercise,800.0,,
2026-04-02,2026-04-01,Zoellick Robert B.,Director,M,Option exercise,800.0,,
2026-04-02,2026-03-31,Bhatt Baiju,Director,A,Award,180.0,,
2026-04-02,2026-03-31,RUBINSTEIN JONATHAN,Director,M,Option exercise,800.0,,
2026-04-02,2026-03-31,RUBINSTEIN JONATHAN,Director,A,Award,422.0,,
2026-04-02,2026-03-31,Malka Meyer,Director,M,Option exercise,800.0,,
2026-04-02,2026-03-31,SEGAL SUSAN,Director,A,Award,288.0,,
2026-04-02,2026-03-31,Payne Christopher D,Director,A,Award,283.0,,
2026-04-02,2026-03-31,Hegeman John William,Director,A,Award,211.0,,
2026-04-02,2026-03-31,Malka Meyer,Director,A,Award,211.0,,
2026-04-02,2026-03-31,Bhatt Baiju,Director,M,Option exercise,800.0,,
