date,close_price,volume,volume_anomaly
2026-03-30,189.2100067138672,6606100,0
2026-03-31,199.02999877929688,9668300,0
2026-04-01,207.32000732421875,9664500,0
2026-04-02,208.22000122070312,6698600,0
2026-04-06,212.3000030517578,4172300,0
2026-04-07,210.0,4084800,0
2026-04-08,217.8000030517578,6267200,0
2026-04-09,220.05999755859375,4768700,0
2026-04-10,217.6300048828125,4829000,0
2026-04-13,222.13999938964844,4136900,0
2026-04-14,223.77000427246094,4820900,0
2026-04-15,223.92999267578125,4397700,0
2026-04-16,218.8800048828125,7089600,0
2026-04-17,223.3800048828125,8874900,0
2026-04-20,225.0800018310547,5014500,0
2026-04-21,219.16000366210938,7566300,0
2026-04-22,231.27999877929688,15779500,1
2026-04-23,234.14999389648438,8087600,0
2026-04-24,232.44000244140625,5732700,0
2026-04-27,231.3300018310547,4402600,0
2026-04-28,230.72000122070312,3807800,0
2026-04-29,224.11000061035156,6377700,0
2026-04-30,229.02999877929688,4841300,0
2026-05-01,227.3800048828125,3494200,0
2026-05-04,221.3000030517578,4860900,0
2026-05-05,224.3800048828125,3852100,0
2026-05-06,229.92999267578125,7166900,0
2026-05-07,231.02999877929688,8489800,0
2026-05-08,237.36000061035156,7525300,0
2026-05-11,238.2100067138672,6267000,0
2026-05-12,236.8699951171875,7041000,0
2026-05-13,240.60000610351562,7438700,0
2026-05-14,229.2100067138672,17761100,1
2026-05-15,220.49000549316406,9479900,0
2026-05-18,220.61000061035156,6568200,0
2026-05-19,215.00999450683594,5355300,0
2026-05-20,222.1999969482422,7708500,0
2026-05-21,219.61000061035156,6412800,0
2026-05-22,219.02000427246094,4647100,0
2026-05-26,218.89999389648438,5908000,0
2026-05-27,224.3000030517578,11049100,0
2026-05-28,228.77999877929688,6526400,0
2026-05-29,231.14999389648438,6938100,0
2026-06-01,224.3000030517578,6400900,0
2026-06-02,217.6999969482422,7655600,0
2026-06-03,210.5800018310547,9105900,0
2026-06-04,217.4199981689453,8055000,0
2026-06-05,215.4499969482422,4804000,0
2026-06-08,215.9199981689453,3711700,0
2026-06-09,214.50999450683594,5198800,0
2026-06-10,209.0,7038100,0
2026-06-11,221.6300048828125,6651500,0
2026-06-12,219.0500030517578,5665800,0
2026-06-15,228.9499969482422,8596000,0
2026-06-16,227.49000549316406,3705900,0
2026-06-17,225.6300048828125,5006800,0
2026-06-18,222.72000122070312,8822500,0
2026-06-22,220.8300018310547,4300300,0
2026-06-23,216.7100067138672,4572500,0
2026-06-24,220.25,4354300,0
2026-06-25,218.1199951171875,4687600,0
