filed_date,period_date,insider_name,title,transaction_code,transaction_type,shares,price_per_share,total_value
2026-05-05,2026-05-04,Theurer Nathan B.,VP - Global Controller and CAO,S,Sale,13.0,215.63,2803.19
2026-05-05,2026-05-04,Verma Kuntal Kumar,Chief Manufacturing Officer,M,Option exercise,1106.0,0.0,
2026-05-05,2026-05-04,Verma Kuntal Kumar,Chief Manufacturing Officer,S,Sale,479.0,215.63,103286.77
2026-05-05,2026-05-04,Widmar Mark R,Chief Executive Officer,S,Sale,1526.0,215.63,329051.38
2026-05-05,2026-05-04,Sloan Samantha L.,"EVP, Corporate Affairs",M,Option exercise,44.0,0.0,
2026-05-05,2026-05-04,Gloeckler Markus,Chief Technology Officer,S,Sale,420.0,215.63,90564.6
2026-05-05,2026-05-04,Gloeckler Markus,Chief Technology Officer,M,Option exercise,968.0,0.0,
2026-05-05,2026-05-04,Koralewski Michael,Chief Supply Chain Officer,M,Option exercise,518.0,0.0,
2026-05-05,2026-05-04,Dymbort Jason E.,General Counsel and Secretary,S,Sale,409.0,215.63,88192.67
2026-05-05,2026-05-04,ANTOUN GEORGES,Chief Commercial Officer,S,Sale,566.0,215.63,122046.58
2026-05-05,2026-05-04,Bradley Alexander R.,Chief Financial Officer,M,Option exercise,1210.0,0.0,
2026-05-05,2026-05-04,Bradley Alexander R.,Chief Financial Officer,S,Sale,498.0,215.63,107383.74
2026-05-05,2026-05-04,ANTOUN GEORGES,Chief Commercial Officer,M,Option exercise,1358.0,0.0,
2026-05-05,2026-05-04,Koralewski Michael,Chief Supply Chain Officer,S,Sale,215.0,215.63,46360.45
2026-05-05,2026-05-04,Buehler Patrick James,Chief Product Officer,M,Option exercise,553.0,0.0,
2026-05-05,2026-05-04,Buehler Patrick James,Chief Product Officer,S,Sale,235.0,215.63,50673.05
2026-05-05,2026-05-04,Dymbort Jason E.,General Counsel and Secretary,M,Option exercise,968.0,0.0,
2026-04-16,2026-04-15,Verma Kuntal Kumar,Chief Manufacturing Officer,S,Sale,573.0,210.0,120330.0
2026-04-01,2026-03-31,STEBBINS PAUL H,Director,A,Award,267.0,0.0,
2026-04-01,2026-03-31,POST WILLIAM J,Director,A,Award,267.0,0.0,
2026-04-01,2026-03-31,Sweeney Michael T,Director,A,Award,267.0,0.0,
2026-04-01,2026-03-31,KRO LISA A,Director,A,Award,267.0,0.0,
2026-04-01,2026-03-31,Wright Norman L.,Director,A,Award,267.0,0.0,
2026-04-01,2026-03-31,George Anita M.,Director,A,Award,267.0,0.0,
2026-04-01,2026-03-31,RENDUCHINTALA VENKATA S M,Director,A,Award,267.0,0.0,
2026-04-01,2026-03-31,Ahearn Michael J,Director,A,Award,374.0,0.0,
