date,close_price,volume,volume_anomaly
2026-03-25,162.1593475341797,17192300,0
2026-03-26,164.31471252441406,18625200,0
2026-03-27,169.8372344970703,30338300,0
2026-03-30,170.31399536132812,29813500,0
2026-03-31,168.51620483398438,32006700,0
2026-04-01,159.69607543945312,37927600,0
2026-04-02,159.60667419433594,25377700,0
2026-04-06,162.2686004638672,16344300,0
2026-04-07,162.8049774169922,25227500,0
2026-04-08,155.16680908203125,31311200,0
2026-04-09,153.99476623535156,25868400,0
2026-04-10,151.4818115234375,21065000,0
2026-04-13,151.61094665527344,18685600,0
2026-04-14,148.23387145996094,18528200,0
2026-04-15,148.0054168701172,15626500,0
2026-04-16,150.9553985595703,15191000,0
2026-04-17,145.45274353027344,28947400,0
2026-04-20,146.6843719482422,16354400,0
2026-04-21,147.35980224609375,17515900,0
2026-04-22,148.4921112060547,13738700,0
2026-04-23,149.51516723632812,12970400,0
2026-04-24,147.90609741210938,13735900,0
2026-04-27,147.19094848632812,13940800,0
2026-04-28,149.5449676513672,15173600,0
2026-04-29,153.62725830078125,14669100,0
2026-04-30,153.28955078125,22885900,0
2026-05-01,151.72019958496094,15458200,0
2026-05-04,152.65386962890625,14238500,0
2026-05-05,153.83584594726562,12494600,0
2026-05-06,147.6875762939453,20527000,0
2026-05-07,145.591796875,22509400,0
2026-05-08,143.59535217285156,19550100,0
2026-05-11,148.6708984375,14849500,0
2026-05-12,149.614501953125,16443100,0
2026-05-13,150.5481719970703,15772800,0
2026-05-14,151.75,11331500,0
2026-05-15,157.9199981689453,27882400,0
2026-05-18,160.49000549316406,20065200,0
2026-05-19,162.5500030517578,20715600,0
2026-05-20,156.27999877929688,18509700,0
2026-05-21,155.2899932861328,17061700,0
2026-05-22,154.9199981689453,12948500,0
2026-05-26,149.80999755859375,13057800,0
2026-05-27,147.89999389648438,16241100,0
2026-05-28,146.9600067138672,14012500,0
2026-05-29,145.25999450683594,27959900,1
2026-06-01,149.3800048828125,16732100,0
2026-06-02,149.55999755859375,10462400,0
2026-06-03,152.52999877929688,14373000,0
2026-06-04,152.0399932861328,11799400,0
2026-06-05,149.9199981689453,16584000,0
2026-06-08,151.75,13870900,0
2026-06-09,148.91000366210938,18163500,0
2026-06-10,150.6199951171875,14596500,0
2026-06-11,146.60000610351562,17285800,0
2026-06-12,147.00999450683594,17713100,0
2026-06-15,140.9199981689453,23631400,0
2026-06-16,141.86000061035156,18925400,0
2026-06-17,140.74000549316406,16663200,0
2026-06-18,137.80999755859375,48063400,1
2026-06-22,138.47000122070312,15783300,0
